time,seconds_elapsed,z,y,x
1757082724300025600,0.103025634765625,0.07809999585151672,-0.002337499987334013,-0.045649997889995575
1757082724309578800,0.112578857421875,0.08428750187158585,0.040424998849630356,-0.08236250281333923
1757082724319132000,0.1221318359375,0.08428750187158585,0.08442500233650208,-0.11522500216960907
1757082724328685000,0.13168505859375,0.08181250095367432,0.1381874978542328,-0.13722500205039978
1757082724338238200,0.14123828125,0.08181250095367432,0.1882375031709671,-0.1434125006198883
1757082724347791400,0.150791259765625,0.07328750193119049,0.1979999989271164,-0.133650004863739
1757082724357344300,0.16034423828125,0.04881250113248825,0.17847499251365662,-0.12264999747276306
1757082724366897700,0.169897705078125,0.006049999967217445,0.16513749957084656,-0.12264999747276306
1757082724376450800,0.179450927734375,-0.0317624993622303,0.1564749926328659,-0.13722500205039978
1757082724386004000,0.18900390625,-0.057475000619888306,0.1247124969959259,-0.17270000278949738
1757082724395557000,0.19855712890625,-0.07328750193119049,0.07095000147819519,-0.22151249647140503
1757082724405110000,0.208110107421875,-0.07095000147819519,0.018424998968839645,-0.260699987411499
1757082724414663400,0.217663330078125,-0.03918749839067459,-0.023099999874830246,-0.2667500078678131
1757082724424216600,0.227216552734375,0.020762499421834946,-0.06462500244379044,-0.2447499930858612
1757082724433769500,0.23676953125,0.08181250095367432,-0.09515000134706497,-0.19841249287128448
1757082724443323000,0.246322998046875,0.13186250627040863,-0.08910000324249268,-0.13598750531673431
1757082724452875800,0.255875732421875,0.16362500190734863,-0.04743750020861626,-0.08717499673366547
1757082724462429000,0.265428955078125,0.17338749766349792,0.029424998909235,-0.06764999777078629
1757082724471982300,0.274982421875,0.16733749210834503,0.10766249895095825,-0.089649997651577
1757082724481535200,0.28453515625,0.14904999732971191,0.14918750524520874,-0.13488750159740448
1757082724491088400,0.29408837890625,0.13557499647140503,0.17847499251365662,-0.16775000095367432
1757082724500641500,0.3036416015625,0.15028749406337738,0.1919499933719635,-0.14588749408721924
1757082724510195000,0.31319482421875,0.2003374993801117,0.1564749926328659,-0.07246249914169312
1757082724519747800,0.322747802734375,0.27486249804496765,0.08195000141859055,0.03863750025629997
1757082724529301000,0.332301025390625,0.3554374873638153,-0.005912499967962503,0.1681624948978424
1757082724538854100,0.341854248046875,0.4166249930858612,-0.06462500244379044,0.2817375063896179
1757082724548407300,0.3514072265625,0.43972501158714294,-0.07438749819993973,0.35749998688697815
1757082724557960400,0.36096044921875,0.42391249537467957,-0.05362499877810478,0.38554999232292175
1757082724567513600,0.370513671875,0.3786749839782715,-0.0340999998152256,0.37578749656677246
1757082724577066800,0.380066650390625,0.2993375062942505,-0.015675000846385956,0.3502124845981598
1757082724586619600,0.38961962890625,0.20157499611377716,0.016087500378489494,0.334262490272522
1757082724596173000,0.399173095703125,0.10986249893903732,0.03189999982714653,0.32945001125335693
1757082724605726200,0.408726318359375,0.030524998903274536,0.01966249942779541,0.32202500104904175
1757082724615279400,0.418279296875,-0.032999999821186066,-0.0364375002682209,0.30373749136924744
1757082724624832300,0.427832275390625,-0.08071249723434448,-0.08538749814033508,0.2769249975681305
1757082724634385700,0.4373857421875,-0.11247500032186508,-0.07919999957084656,0.2451625019311905
1757082724643938800,0.446938720703125,-0.12223749607801437,-0.01691249944269657,0.2157374918460846
1757082724653492000,0.456491943359375,-0.10147500038146973,0.0648999959230423,0.20845000445842743
1757082724663044900,0.466044921875,-0.07218749821186066,0.11013749986886978,0.22192500531673431
1757082724672598300,0.475598388671875,-0.05623750016093254,0.10889999568462372,0.25616249442100525
1757082724682151400,0.4851513671875,-0.059950001537799835,0.08566249907016754,0.29397499561309814
1757082724691704600,0.49470458984375,-0.07328750193119049,0.01966249942779541,0.3244999945163727
1757082724701257500,0.504257568359375,-0.08799999952316284,-0.07315000146627426,0.3489750027656555
1757082724710811000,0.513810791015625,-0.10752499848604202,-0.13667500019073486,0.3562625050544739
1757082724720364000,0.523364013671875,-0.11247500032186508,-0.14038750529289246,0.3562625050544739
1757082724729917200,0.532917236328125,-0.09404999762773514,-0.07686249911785126,0.36121249198913574
1757082724739470300,0.54247021484375,-0.05128749832510948,0.01484999991953373,0.37345001101493835
1757082724749023500,0.5520234375,0.0170499999076128,0.06861250102519989,0.39778751134872437
1757082724758576600,0.56157666015625,0.0952875018119812,0.03437500074505806,0.41126251220703125
1757082724768129800,0.5711298828125,0.13928750157356262,-0.08662500232458115,0.3844499886035919
1757082724777683000,0.580682861328125,0.1368124932050705,-0.22948749363422394,0.32945001125335693
1757082724787236000,0.590236083984375,0.09281250089406967,-0.2699125111103058,0.2829749882221222
1757082724796789200,0.599789306640625,0.02928750030696392,-0.17943750321865082,0.24873749911785126
1757082724806342400,0.60934228515625,-0.008662499487400055,-0.04867500066757202,0.22921249270439148
1757082724815895800,0.618895751953125,0.01952499896287918,0.057612501084804535,0.24021250009536743
1757082724825448700,0.62844873046875,0.11852499842643738,0.0929500013589859,0.2769249975681305
1757082724835001900,0.638001953125,0.2503874897956848,0.05142499879002571,0.3244999945163727
1757082724844554800,0.6475546875,0.3554374873638153,-0.04633750021457672,0.381974995136261
1757082724854108200,0.657108154296875,0.3786749839782715,-0.14272500574588776,0.4345000088214874
1757082724863661300,0.666661376953125,0.31267499923706055,-0.19538749754428864,0.4797374904155731
1757082724873214500,0.67621435546875,0.1966249942779541,-0.17820000648498535,0.5248374938964844
1757082724882767400,0.685767333984375,0.07328750193119049,-0.06338749825954437,0.5468375086784363
1757082724892320800,0.69532080078125,-0.01952499896287918,0.12113749980926514,0.5224999785423279
1757082724901874000,0.7048740234375,-0.045237500220537186,0.2934249937534332,0.46873748302459717
1757082724911427000,0.714427001953125,-0.008662499487400055,0.4008125066757202,0.40878748893737793
1757082724920980000,0.72397998046875,0.059812501072883606,0.4240500032901764,0.3722124993801117
1757082724930533400,0.733533447265625,0.12952500581741333,0.35694998502731323,0.3684999942779541
1757082724940086500,0.74308642578125,0.18205000460147858,0.23966249823570251,0.41497498750686646
1757082724949639700,0.7526396484375,0.20157499611377716,0.11261250078678131,0.47850000858306885
1757082724959192600,0.762192626953125,0.17833749949932098,-0.008387500420212746,0.5224999785423279
1757082724968746000,0.77174609375,0.10986249893903732,-0.09391249716281891,0.5395500063896179
1757082724978299100,0.781299072265625,0.025575000792741776,-0.062150001525878906,0.5554999709129333
1757082724987852300,0.790852294921875,-0.04895000159740448,0.08689999580383301,0.5762624740600586
1757082724997405400,0.800405517578125,-0.0952875018119812,0.22495000064373016,0.5872625112533569
1757082725006958600,0.80995849609375,-0.09652499854564667,0.2835249900817871,0.5945500135421753
1757082725016511700,0.81951171875,-0.05128749832510948,0.28600001335144043,0.6043124794960022
1757082725026065000,0.82906494140625,0.018287500366568565,0.23471249639987946,0.5945500135421753
1757082725035618000,0.8386181640625,0.07081250101327896,0.11866249889135361,0.5310249924659729
1757082725045171200,0.848171142578125,0.08676250278949738,0.006187499966472387,0.46131250262260437
1757082725054724400,0.857724365234375,0.0658624991774559,-0.045099999755620956,0.4442625045776367
1757082725064277500,0.867277587890625,0.02199999988079071,-0.030387500301003456,0.4820750057697296
1757082725073830700,0.87683056640625,-0.02447500079870224,0.025849999859929085,0.5700749754905701
1757082725083384000,0.886384033203125,-0.057475000619888306,0.05389999970793724,0.648312509059906
1757082725092937000,0.89593701171875,-0.08552499860525131,0.10037499666213989,0.6825500130653381
1757082725102490000,0.905489990234375,-0.11247500032186508,0.1699499934911728,0.6848874688148499
1757082725112043300,0.915043212890625,-0.15028749406337738,0.18095000088214874,0.6518874764442444
1757082725121596400,0.924596435546875,-0.2040500044822693,0.14794999361038208,0.5945500135421753
1757082725131149600,0.934149658203125,-0.26276248693466187,0.1344749927520752,0.5444999933242798
1757082725140702500,0.943702392578125,-0.3078624904155731,0.14190000295639038,0.5102624893188477
1757082725150255900,0.953255859375,-0.3385249972343445,0.1564749926328659,0.4955500066280365
1757082725159809000,0.96280908203125,-0.3628624975681305,0.19071249663829803,0.5102624893188477
1757082725169362200,0.972362060546875,-0.38005000352859497,0.2529999911785126,0.5565999746322632
1757082725178915300,0.981915283203125,-0.38005000352859497,0.32394999265670776,0.6177874803543091
1757082725188468500,0.991468505859375,-0.3433375060558319,0.3667125105857849,0.6873624920845032
1757082725198021600,1.001021728515625,-0.2700499892234802,0.3642374873161316,0.7436000108718872
